12333,3,1522,True,00:00:10,02/03/2022 23:43:48
12333,4,5433,True,00:00:00,02/03/2022 23:44:44
12333,5,1111,False,00:00:00,02/03/2022 23:44:57
12333,1,asdasd,True,00:00:05,02/03/2022 23:59:52
12333,2,asdasd,True,00:00:00,03/03/2022 00:04:05
12333,,,True,00:00:00,03/03/2022 00:47:13
12333,,,True,00:00:00,03/03/2022 00:47:41
12333,,,True,00:00:00,03/03/2022 00:48:16
12333,,,True,00:00:00,03/03/2022 00:57:27
